Fecha,BrilloSolar,Precipitacion,temperaturaMedia,temperaturaMinima,temperaturaMaxima,AmplitudTermica
2014-06-01,,0.5,20.5,17,24,7
2014-06-02,,4.4,20.1,16.6,23.6,7
2014-06-03,,3.4,19.4,15.4,23.4,8
2014-06-04,,2.2,19.3,16.2,22.4,6.2
2014-06-05,,8.5,18.6,14.2,23,8.8
2014-06-06,,0,18.8,15.4,22.2,6.8
2014-06-07,,8.4,20.1,17,23.2,6.2
2014-06-08,,0.1,19.1,15.8,22.4,6.6
2014-06-09,,0,19.7,14.6,24.8,10.2
2014-06-10,,1.5,19.7,16.2,23.2,7
2014-06-11,,0,22.2,18.2,26.2,8
2014-06-12,,0,21.2,17,25.4,8.4
2014-06-13,,0,20,13.8,26.2,12.4
2014-06-14,,6.2,19.5,16.4,22.6,6.2
2014-06-15,,0,,,,
2014-06-16,,0,20,16.4,23.6,7.2
2014-06-17,,0,19.2,15.2,23.2,8
2014-06-18,,0,20.7,17.8,23.6,5.8
2014-06-19,,0,20.1,16.8,23.4,6.6
2014-06-20,,0,19.1,14.6,23.6,9
2014-06-21,,0,19.4,15,23.8,8.8
2014-06-22,,0,19.3,15.6,23,7.4
2014-06-23,,0,20.3,15.8,24.8,9
2014-06-24,,9.2,20.4,16.4,24.4,8
2014-06-25,,1.7,17.3,15.2,19.4,4.2
2014-06-26,,0,19.1,15,23.2,8.2
2014-06-27,,0.2,19.6,15.8,23.4,7.6
2014-06-28,,1.4,21.3,16.8,25.8,9
2014-06-29,,0.4,17.3,16,18.6,2.6
2014-06-30,,0.4,19.5,14.8,24.2,9.4
2014-07-01,,0.9,20,16.2,23.8,7.6
2014-07-02,,0,19,16,22,6
2014-07-03,,0,18,14.6,21.4,6.8
2014-07-04,,2.7,19.1,14.4,23.8,9.4
2014-07-05,,0,20.6,16.2,25,8.8
2014-07-06,,0,19.3,16,22.6,6.6
2014-07-07,,0.2,20.8,16.4,25.2,8.8
2014-07-08,,0,19.8,15.6,24,8.4
2014-07-09,,0,22.3,18.6,26,7.4
2014-07-10,,0.6,20,15.2,24.8,9.6
2014-07-11,,0,20.1,14.6,25.6,11
2014-07-12,,0,21,16.2,25.8,9.6
2014-07-13,,0,20.2,16.4,24,7.6
2014-07-14,,0,19.9,15.8,24,8.2
2014-07-15,,0,22.7,19.8,25.6,5.8
2014-07-16,,0,20.5,16.6,24.4,7.8
2014-07-17,,0,22.3,19.2,25.4,6.2
2014-07-18,,0,20.8,16.4,25.2,8.8
2014-07-19,,0,21.4,17.6,25.2,7.6
2014-07-20,,0,20.7,16.2,25.2,9
2014-07-21,,0,20.8,15.6,26,10.4
2014-07-22,,0.9,21.8,19,24.6,5.6
2014-07-23,,0,20.5,15.6,25.4,9.8
2014-07-24,,0,22.1,19,25.2,6.2
2014-07-25,,0,21.1,17.4,24.8,7.4
2014-07-26,,0,19.5,15,24,9
2014-07-27,,0,20.5,16.4,24.6,8.2
2014-07-28,,0,22.3,17.8,26.8,9
2014-07-29,,0,20,15.8,24.2,8.4
2014-07-30,,0,21.8,16.2,27.4,11.2
2014-07-31,,0,21,15.4,26.6,11.2
2014-08-01,,0,,,,
2014-08-02,,0,,,,
2014-08-03,,0,,,,
2014-08-04,,0,,,,
2014-08-05,,0.5,17.1,14.6,19.6,5
2014-08-06,,3,17.9,15.6,20.2,4.6
2014-08-07,,0,19.6,16.2,23,6.8
2014-08-08,,0.1,19.6,15.2,24,8.8
2014-08-09,,0,20.2,16.2,24.2,8
2014-08-10,,0,19.7,16.8,22.6,5.8
2014-08-11,,14.6,19.8,15.6,24,8.4
2014-08-12,,10.9,19.5,15,24,9
2014-08-13,,1.7,20.8,15.6,26,10.4
2014-08-14,,0,20.9,16.4,25.4,9
2014-08-15,,0,,,,
2014-08-16,,0,,,,
2014-08-17,,0,20.1,16.6,23.6,7
2014-08-18,,0,21.4,16.6,26.2,9.6
2014-08-19,,0.1,19.4,15.2,23.6,8.4
2014-08-20,,0,19.9,15,24.8,9.8
2014-08-21,,0,18.9,14.4,23.4,9
2014-08-22,,0,19.2,15.2,23.2,8
2014-08-23,,0,17.6,14.6,20.6,6
2014-08-24,,0,19.8,15.2,24.4,9.2
2014-08-25,,1.2,18.4,15.2,21.6,6.4
2014-08-26,,0,19.7,17.4,22,4.6
2014-08-27,,0,18.8,15.2,22.4,7.2
2014-08-28,,4,17.2,14.6,19.8,5.2
2014-08-29,,0,18.2,14.4,22,7.6
2014-08-30,,0,20.4,14.4,26.4,12
2014-08-31,,0,23,19,27,8
2014-09-01,,0,21.2,14,28.4,14.4
2014-09-02,,44,20.2,15,25.4,10.4
2014-09-03,,0,20.3,15.8,24.8,9
2014-09-04,,0,20.5,15.6,25.4,9.8
2014-09-05,,0,20.7,14.6,26.8,12.2
2014-09-06,,0,19.5,14.6,24.4,9.8
2014-09-07,,0,21,17.6,24.4,6.8
2014-09-08,,0,19.1,15.8,22.4,6.6
2014-09-09,,0,21.5,19.2,23.8,4.6
2014-09-10,,0.2,19.2,15,23.4,8.4
2014-09-11,,6.6,18.4,16.8,20,3.2
2014-09-12,,0,19.2,16.2,22.2,6
2014-09-13,,0,19.8,16.6,23,6.4
2014-09-14,,0,20.5,17,24,7
2014-09-15,,0.5,18.3,15.2,21.4,6.2
2014-09-16,,0,18.8,14.2,23.4,9.2
2014-09-17,,1.2,18.9,14.4,23.4,9
2014-09-18,,0.5,18.7,15.2,22.2,7
2014-09-19,,10.6,16.7,16.2,17.2,1
2014-09-20,,2.6,16.4,15.2,17.6,2.4
2014-09-21,,5.3,19.1,15.2,23,7.8
2014-09-22,,19,16.4,14.6,18.2,3.6
2014-09-23,,0,19.7,14.6,24.8,10.2
2014-09-24,,0.4,19.7,15.4,24,8.6
2014-09-25,,0,,,,
2014-09-26,,0,19.3,14,24.6,10.6
2014-09-27,,24.7,19.6,12.6,26.6,14
2014-09-28,,0,18.6,13.4,23.8,10.4
2014-09-29,,0,20.2,15.2,25.2,10
2014-09-30,,0,20.9,15.4,26.4,11
2014-10-01,,0,21.1,18.4,23.8,5.4
2014-10-02,,0,21,18.8,23.2,4.4
2014-10-03,,0,19.8,16.6,23,6.4
2014-10-04,,3.3,20.5,17.2,23.8,6.6
2014-10-05,,0.7,19.1,15.4,22.8,7.4
2014-10-06,,0,21,17.8,24.2,6.4
2014-10-07,,92,19.6,16.2,23,6.8
2014-10-08,,67.4,17.2,15,19.4,4.4
2014-10-09,,16.6,18.6,16.2,21,4.8
2014-10-10,,5,17.1,14.8,19.4,4.6
2014-10-11,,8.1,17.8,15.2,20.4,5.2
2014-10-12,,8,15.5,13.8,17.2,3.4
2014-10-13,,0.4,18.4,16.8,20,3.2
2014-10-14,,0,19.8,16.2,23.4,7.2
2014-10-15,,0,20.1,16.6,23.6,7
2014-10-16,,0,18.6,13.2,24,10.8
2014-10-17,,19.2,18.9,16.4,21.4,5
2014-10-18,,9.8,18,16,20,4
2014-10-19,,6,18.7,16.2,21.2,5
2014-10-20,,0.5,15.7,14.4,17,2.6
2014-10-21,,0,19.7,16.6,22.8,6.2
2014-10-22,,1.6,19.4,16.2,22.6,6.4
2014-10-23,,5.3,20,15.8,24.2,8.4
2014-10-24,,9.9,17.9,15.8,20,4.2
2014-10-25,,74.3,19.7,15.2,24.2,9
2014-10-26,,1.2,17.4,14.8,20,5.2
2014-10-27,,0,19.3,15.4,23.2,7.8
2014-10-28,,35.7,18.7,15.4,22,6.6
2014-10-29,,4.1,18.9,14.8,23,8.2
2014-10-30,,21.5,18.8,14.8,22.8,8
2014-10-31,,0.7,17.2,14.4,20,5.6
2014-11-01,,0,19.6,15.4,23.8,8.4
2014-11-02,,10,19.3,16.8,21.8,5
2014-11-03,,32.3,20.1,14.8,25.4,10.6
2014-11-04,,0.8,19.2,16.4,22,5.6
2014-11-05,,39.1,19.1,15.4,22.8,7.4
2014-11-06,,1.4,19.7,15.2,24.2,9
2014-11-07,,2.7,20.2,16.4,24,7.6
2014-11-08,,1.5,19.2,15.4,23,7.6
2014-11-09,,19.5,18.8,15.6,22,6.4
2014-11-10,,14.3,18.1,15.6,20.6,5
2014-11-11,,52.5,17.5,15.2,19.8,4.6
2014-11-12,,0.5,17.1,15,19.2,4.2
2014-11-13,,8,16.9,14.4,19.4,5
2014-11-14,,18.2,,,,
2014-11-15,,30,,,,
2014-11-16,,0.5,18,15.4,20.6,5.2
2014-11-17,,0.5,19,15,23,8
2014-11-18,,27.3,19.2,14.2,24.2,10
2014-11-19,,0.5,17.9,14.4,21.4,7
2014-11-20,,21.2,19,15,23,8
2014-11-21,,25.7,18,14.8,21.2,6.4
2014-11-22,,2.8,18,15.8,20.2,4.4
2014-11-23,,0,18.4,15.4,21.4,6
2014-11-24,,4,20.1,16.2,24,7.8
2014-11-25,,13.2,18.1,15.8,20.4,4.6
2014-11-26,,15.2,17,14.8,19.2,4.4
2014-11-27,,0,18.4,15.4,21.4,6
2014-11-28,,0,19.3,14.6,24,9.4
2014-11-29,,1.5,20.3,15.8,24.8,9
2014-11-30,,0,19.8,17.2,22.4,5.2
2014-12-01,,1.2,20.6,18,23.2,5.2
2014-12-02,,0,22,17.6,26.4,8.8
2014-12-03,,0,20.3,15.6,25,9.4
2014-12-04,,2.9,19.1,14.8,23.4,8.6
2014-12-05,,2,19.3,15.8,22.8,7
2014-12-06,,39.6,19.1,15.4,22.8,7.4
2014-12-07,,3.4,18.7,15.4,22,6.6
2014-12-08,,16.4,19.8,15.2,24.4,9.2
2014-12-09,,7.7,18.6,15.2,22,6.8
2014-12-10,,2,17.7,14.2,21.2,7
2014-12-11,,0.5,18.4,15.4,21.4,6
2014-12-12,,5.5,19.4,15.8,23,7.2
2014-12-13,,3.5,17,14,20,6
2014-12-14,,1.2,18.8,15.2,22.4,7.2
2014-12-15,,0,19.1,15.2,23,7.8
2014-12-16,,0,19.9,17,22.8,5.8
2014-12-17,,12.4,15.7,14.8,16.6,1.8
2014-12-18,,0.1,17.5,14,21,7
2014-12-19,,12.1,18.8,14.6,23,8.4
2014-12-20,,8.3,18,15.8,20.2,4.4
2014-12-21,,2.9,18.3,13.8,22.8,9
2014-12-22,,0,19.8,14.6,25,10.4
2014-12-23,,0,19.5,13.2,25.8,12.6
2014-12-24,,0,20.2,16.4,24,7.6
2014-12-25,,5,19.5,17,22,5
2014-12-26,,0,18.5,15,22,7
2014-12-27,,0,19.2,16,22.4,6.4
2014-12-28,,16,18.5,16,21,5
2014-12-29,,19,20,15.8,24.2,8.4
2014-12-30,,0,16.5,14.4,18.6,4.2
2014-12-31,,8,18.7,15,22.4,7.4
2015-01-01,,79,16.4,14.2,18.6,4.4
2015-01-02,,0,20.7,16,25.4,9.4
2015-01-03,,0,20.5,16,25,9
2015-01-04,,0,18.2,16.2,20.2,4
2015-01-05,,0,21,16.8,25.2,8.4
2015-01-06,,0,20,15,25,10
2015-01-07,,0,20,15,25,10
2015-01-08,,0,18.9,15.2,22.6,7.4
2015-01-09,,0,20.6,16,25.2,9.2
2015-01-10,,0,20.5,16.8,24.2,7.4
2015-01-11,,0,21.3,16.8,25.8,9
2015-01-12,,0,20.1,15.8,24.4,8.6
2015-01-13,,5.5,20.5,15,26,11
2015-01-14,,34.4,20.4,15.8,25,9.2
2015-01-15,,0.5,20.9,15.6,26.2,10.6
2015-01-16,,20,16.8,15.2,18.4,3.2
2015-01-17,,4,17.3,13.4,21.2,7.8
2015-01-18,,4,17.7,14.8,20.6,5.8
2015-01-19,,0,16.6,13,20.2,7.2
2015-01-20,,0,18.6,15.8,21.4,5.6
2015-01-21,,1.6,18.3,15.8,20.8,5
2015-01-22,,20,17.1,15.2,19,3.8
2015-01-23,,13,18,15,21,6
2015-01-24,,0,17.2,14,20.4,6.4
2015-01-25,,0,19.4,15.2,23.6,8.4
2015-01-26,,31.7,18.6,13.8,23.4,9.6
2015-01-27,,0.6,18.7,15.4,22,6.6
2015-01-28,,0,17.6,12.8,22.4,9.6
2015-01-29,,0,20.1,15.2,25,9.8
2015-01-30,,0,18.9,15.8,22,6.2
2015-01-31,,0,19,16.6,21.4,4.8
2015-02-01,,0,20.5,15.6,25.4,9.8
2015-02-02,,0.5,21.3,15.8,26.8,11
2015-02-03,,0,21,16.6,25.4,8.8
2015-02-04,,0,20.6,15.4,25.8,10.4
2015-02-05,,2.6,19.4,13.8,25,11.2
2015-02-06,,20.5,18.1,15.2,21,5.8
2015-02-07,,6.3,17.8,15.6,20,4.4
2015-02-08,,54,,,,
2015-02-09,,17,18,14.4,21.6,7.2
2015-02-10,,7,18,15.2,20.8,5.6
2015-02-11,,0,19.6,15.2,24,8.8
2015-02-12,,0,19.8,16.6,23,6.4
2015-02-13,,0,21.4,15.8,27,11.2
2015-02-14,,0,20.2,15.8,24.6,8.8
2015-02-15,,1.2,19.2,16.6,21.8,5.2
2015-02-16,,0,19.9,14.4,25.4,11
2015-02-17,,0,19.9,15,24.8,9.8
2015-02-18,,2.5,19.4,14.6,24.2,9.6
2015-02-19,,0,20.2,16.2,24.2,8
2015-02-20,,15.8,19,16.2,21.8,5.6
2015-02-21,,0,20.5,15.4,25.6,10.2
2015-02-22,,0.1,19.6,13.8,25.4,11.6
2015-02-23,,1.2,18.5,16.6,20.4,3.8
2015-02-24,,15.5,18.2,14.2,22.2,8
2015-02-25,,8.5,18.8,13.6,24,10.4
2015-02-26,,2.7,19.4,14,24.8,10.8
2015-02-27,,1,19.4,14.8,24,9.2
2015-02-28,,12.8,20,15,25,10
2015-03-01,,27.5,18,15.4,20.6,5.2
2015-03-02,,23,18.2,14,22.4,8.4
2015-03-03,,4.3,19.6,16.2,23,6.8
2015-03-04,,8.2,19.2,15.4,23,7.6
2015-03-05,,13,20.2,16.2,24.2,8
2015-03-06,,0,18.9,15.8,22,6.2
2015-03-07,,0,18.2,15.2,21.2,6
2015-03-08,,0,21.2,16.4,26,9.6
2015-03-09,,0,21.1,17.2,25,7.8
2015-03-10,,0,20.8,16,25.6,9.6
2015-03-11,,0,21.4,17.4,25.4,8
2015-03-12,,0,20.2,15,25.4,10.4
2015-03-13,,3,19.8,15.6,24,8.4
2015-03-14,,4,19.5,16.8,22.2,5.4
2015-03-15,,0.5,19.8,16.6,23,6.4
2015-03-16,,12.4,18.1,15.6,20.6,5
2015-03-17,,11.2,19.3,16.8,21.8,5
2015-03-18,,2,15.5,13.6,17.4,3.8
2015-03-19,,27.3,17.8,14,21.6,7.6
2015-03-20,,4,17.2,15.2,19.2,4
2015-03-21,,7.2,16.9,14.6,19.2,4.6
2015-03-22,,0,18,16,20,4
2015-03-23,,39.5,18,13.4,22.6,9.2
2015-03-24,,29.3,20,15.2,24.8,9.6
2015-03-25,,1,16.7,14.4,19,4.6
2015-03-26,,0,17.9,13.8,22,8.2
2015-03-27,,9.1,20.3,16.2,24.4,8.2
2015-03-28,,7.8,18.8,15.6,22,6.4
2015-03-29,,3.5,16.1,15.2,17,1.8
2015-03-30,,0.2,17.8,15.2,20.4,5.2
2015-03-31,,9.8,18.5,15.8,21.2,5.4
2015-04-01,,0.5,19,17.8,20.2,2.4
2015-04-02,,0,19.4,16.6,22.2,5.6
2015-04-03,,10.6,16.7,15.4,18,2.6
2015-04-04,,2.7,17.7,16.2,19.2,3
2015-04-05,,0.5,18.4,16.4,20.4,4
2015-04-06,,0,17.7,13.4,22,8.6
2015-04-07,,0,20.7,16.6,24.8,8.2
2015-04-08,,4.6,19.2,14.6,23.8,9.2
2015-04-09,,0,19.9,15.2,24.6,9.4
2015-04-10,,0,,,,
2015-04-11,,0,,,,
2015-04-12,,0,,,,
2015-04-13,,2.2,18.1,14.6,21.6,7
2015-04-14,,20.6,19.1,15.6,22.6,7
2015-04-15,,51,19.2,14.8,23.6,8.8
2015-04-16,,70,19.2,14.2,24.2,10
2015-04-17,,5,17.9,15.2,20.6,5.4
2015-04-18,,2.3,17.8,14.2,21.4,7.2
2015-04-19,,2,17.7,15,20.4,5.4
2015-04-20,,8.6,18.4,14.8,22,7.2
2015-04-21,,0.7,17.9,16.8,19,2.2
2015-04-22,,0,18.5,14,23,9
2015-04-23,,0,20.4,15.8,25,9.2
2015-04-24,,0.6,20.9,16.6,25.2,8.6
2015-04-25,,2.1,20,17.6,22.4,4.8
2015-04-26,,0,21.8,17.4,26.2,8.8
2015-04-27,,0,21.4,16.8,26,9.2
2015-04-28,,0,21.9,18.2,25.6,7.4
2015-04-29,,0,20.8,15.8,25.8,10
2015-04-30,,0,20.7,17,24.4,7.4
2015-05-01,,0,20,17,23,6
2015-05-02,,0,19.7,15.4,24,8.6
2015-05-03,,1.5,20.8,15.6,26,10.4
2015-05-04,,2.2,20.1,14.8,25.4,10.6
2015-05-05,,0,20.4,15.6,25.2,9.6
2015-05-06,,0,18.8,17.4,20.2,2.8
2015-05-07,,0,19.6,13.8,25.4,11.6
2015-05-08,,0,20.4,15.2,25.6,10.4
2015-05-09,,0,22.2,18.2,26.2,8
2015-05-10,,0,20.6,15.2,26,10.8
2015-05-11,,0,21,16.8,25.2,8.4
2015-05-12,,0,20.6,15.8,25.4,9.6
2015-05-13,,0,21.9,18.2,25.6,7.4
2015-05-14,,0,20.7,16.4,25,8.6
2015-05-15,,0,18.8,16,21.6,5.6
2015-05-16,,0,21.5,17.8,25.2,7.4
2015-05-17,,1.4,19.6,16.8,22.4,5.6
2015-05-18,,1.2,17.2,16.4,18,1.6
2015-05-19,,0,20,13.8,26.2,12.4
2015-05-20,,7.2,20.5,16.2,24.8,8.6
2015-05-21,,17.1,19.6,16.6,22.6,6
2015-05-22,,9.5,19.1,15.2,23,7.8
2015-05-23,,0,21,16.4,25.6,9.2
2015-05-24,,0,20,18,22,4
2015-05-25,,15.3,19.4,16.4,22.4,6
2015-05-26,,0.5,18.8,14.6,23,8.4
2015-05-27,,0,19.5,17,22,5
2015-05-28,,0.5,18.1,16.4,19.8,3.4
2015-05-29,,2.3,17.4,15.8,19,3.2
2015-05-30,,3.6,17.9,15.8,20,4.2
2015-05-31,,0,20.4,17.2,23.6,6.4
2015-06-01,,0,19.5,15.4,23.6,8.2
2015-06-02,,0.6,19.8,16.2,23.4,7.2
2015-06-03,,0,20.4,17.4,23.4,6
2015-06-04,,1,20.9,17.8,24,6.2
2015-06-05,,0,20.1,16.8,23.4,6.6
2015-06-06,,0.9,19.9,16.2,23.6,7.4
2015-06-07,,10,19.3,15.2,23.4,8.2
2015-06-08,,2.5,19.9,16.2,23.6,7.4
2015-06-09,,2,18,16,20,4
2015-06-10,,2,19.7,16.2,23.2,7
2015-06-11,,0,19.8,15.6,24,8.4
2015-06-12,,0,19,15,23,8
2015-06-13,,0,17.5,14.8,20.2,5.4
2015-06-14,,5,19.8,15.6,24,8.4
2015-06-15,,2,20.2,15.4,25,9.6
2015-06-16,,0.6,22.6,19.4,25.8,6.4
2015-06-17,,0,21.5,17.2,25.8,8.6
2015-06-18,,0,20.3,15.8,24.8,9
2015-06-19,,0,19.9,17.2,22.6,5.4
2015-06-20,,0,20.5,15.2,25.8,10.6
2015-06-21,,0.8,19.4,15,23.8,8.8
2015-06-22,,0,21,16.6,25.4,8.8
2015-06-23,,0,20.9,17.4,24.4,7
2015-06-24,,0,21.9,19,24.8,5.8
2015-06-25,,0,22.5,20.2,24.8,4.6
2015-06-26,,0,22.1,20.2,24,3.8
2015-06-27,,0,22.2,20,24.4,4.4
2015-06-28,,0,20.7,16.8,24.6,7.8
2015-06-29,,0,20.3,15.4,25.2,9.8
2015-06-30,,0,21.2,18,24.4,6.4
2015-07-01,,0,22.1,18.4,25.8,7.4
2015-07-02,,0,23.9,20.8,27,6.2
2015-07-03,,0,23.2,20.2,26.2,6
2015-07-04,,0,22.7,19.4,26,6.6
2015-07-05,,0,20.8,17,24.6,7.6
2015-07-06,,8.5,19.2,17.4,21,3.6
2015-07-07,,1.9,19.1,16,22.2,6.2
2015-07-08,,0,19.9,15.8,24,8.2
2015-07-09,,0,21.2,15.6,26.8,11.2
2015-07-10,,0,21.9,17.4,26.4,9
2015-07-11,,0,21.5,17,26,9
2015-07-12,,0,20.2,15.8,24.6,8.8
2015-07-13,,0,20.3,13.8,26.8,13
2015-07-14,,0.6,22,17,27,10
2015-07-15,,1.2,18.5,14.8,22.2,7.4
2015-07-16,,0,21.2,16.4,26,9.6
2015-07-17,,0,22.2,19.2,25.2,6
2015-07-18,,1,20.7,17,24.4,7.4
2015-07-19,,5.2,19.6,16.8,22.4,5.6
2015-07-20,,5.2,19.4,16,22.8,6.8
2015-07-21,,1,19.6,15.4,23.8,8.4
2015-07-22,,0,20.1,16.2,24,7.8
2015-07-23,,0,19.3,14.6,24,9.4
2015-07-24,,0,19.5,14,25,11
2015-07-25,,0,23,20.4,25.6,5.2
2015-07-26,,0,22.7,20,25.4,5.4
2015-07-27,,0,21.9,17.8,26,8.2
2015-07-28,,0,21.1,17,25.2,8.2
2015-07-29,,0,19.7,16,23.4,7.4
2015-07-30,,0,20.9,16.8,25,8.2
2015-07-31,,0,20.4,16.4,24.4,8
2015-08-01,,0,19.6,15,24.2,9.2
2015-08-02,,0,22.3,18.8,25.8,7
2015-08-03,,0,22.3,19.2,25.4,6.2
2015-08-04,,0,23.6,21,26.2,5.2
2015-08-05,,0,,,,
2015-08-06,,0,18.1,17.2,19,1.8
2015-08-07,,0,17.8,16.4,19.2,2.8
2015-08-08,,0,18.8,17.6,20,2.4
2015-08-09,,0,18.7,15,22.4,7.4
2015-08-10,,0,17.7,14.4,21,6.6
2015-08-11,,0,19,16,22,6
2015-08-12,,0,19.1,15,23.2,8.2
2015-08-13,,0,20.1,15.4,24.8,9.4
2015-08-14,,0,20.9,16.8,25,8.2
2015-08-15,,0,21.4,17.8,25,7.2
2015-08-16,,0.3,19.5,15.8,23.2,7.4
2015-08-17,,0,21.8,16.8,26.8,10
2015-08-18,,0,22.6,18,27.2,9.2
2015-08-19,,0,22.4,18.4,26.4,8
2015-08-20,,0,21.7,16.4,27,10.6
2015-08-21,,0,20.1,16.4,23.8,7.4
2015-08-22,,0,21.7,18.4,25,6.6
2015-08-23,,0,22,20,24,4
2015-08-24,,0,22.7,19.2,26.2,7
2015-08-25,,0,20,17.4,22.6,5.2
2015-08-26,,0,22.1,17.4,26.8,9.4
2015-08-27,,0,21.3,18,24.6,6.6
2015-08-28,,0,24.1,20,28.2,8.2
2015-08-29,,0,22.3,19,25.6,6.6
2015-08-30,,0,23.5,20,27,7
2015-08-31,,0,22.5,20.4,24.6,4.2
2015-09-01,,0,22.7,19.2,26.2,7
2015-09-02,,0,22.1,17.8,26.4,8.6
2015-09-03,,0,22.7,18.8,26.6,7.8
2015-09-04,,0,21.3,16,26.6,10.6
2015-09-05,,0,21.3,16.2,26.4,10.2
2015-09-06,,0.6,21.9,17.8,26,8.2
2015-09-07,,0,20.7,15,26.4,11.4
2015-09-08,,0.5,21.5,16.6,26.4,9.8
2015-09-09,,0.6,23.1,18,28.2,10.2
2015-09-10,,24.2,22.2,18.2,26.2,8
2015-09-11,,0,19.9,16.6,23.2,6.6
2015-09-12,,0,21.9,16.4,27.4,11
2015-09-13,,0,23.1,19,27.2,8.2
2015-09-14,,0,21.9,17.6,26.2,8.6
2015-09-15,,0,24.3,20.8,27.8,7
2015-09-16,,,22.9,19.2,26.6,7.4
2015-09-17,,33.3,21.1,15.2,27,11.8
2015-09-18,,25.4,20.3,16.6,24,7.4
2015-09-19,,23.2,20.8,15.4,26.2,10.8
2015-09-20,,0,19.8,15.8,23.8,8
2015-09-21,,0,19.3,17,21.6,4.6
2015-09-22,,0,22.2,18,26.4,8.4
2015-09-23,,0,20.5,16.8,24.2,7.4
2015-09-24,,0,21.7,16.4,27,10.6
2015-09-25,,0,20.7,15,26.4,11.4
2015-09-26,,0,22.9,19,26.8,7.8
2015-09-27,,0,21.6,18,25.2,7.2
2015-09-28,,0,22.2,19,25.4,6.4
2015-09-29,,7.2,,,,
2015-09-30,,6.2,18.9,15,22.8,7.8
2015-10-01,,4.7,20,15.6,24.4,8.8
2015-10-02,,1.6,18.8,16.6,21,4.4
2015-10-03,,0,20.2,15.4,25,9.6
2015-10-04,,0,23.3,19,27.6,8.6
2015-10-05,,0,22.7,18.2,27.2,9
2015-10-06,,0,22.2,17.8,26.6,8.8
2015-10-07,,0,20.5,15.6,25.4,9.8
2015-10-08,,1.3,22,18.2,25.8,7.6
2015-10-09,,0.3,22.1,17.2,27,9.8
2015-10-10,,8.5,20.2,17.2,23.2,6
2015-10-11,,0,17.6,17.2,18,0.800000000000001
2015-10-12,,0.2,19,17.2,20.8,3.6
2015-10-13,,51.7,18.9,15.4,22.4,7
2015-10-14,,17.5,19.1,15.6,22.6,7
2015-10-15,,5,19.3,15.8,22.8,7
2015-10-16,,2.6,17.7,16.8,18.6,1.8
2015-10-17,,2.5,20,14.6,25.4,10.8
2015-10-18,,0,21,17,25,8
2015-10-19,,0,21.8,17.4,26.2,8.8
2015-10-20,,0,20.9,16.2,25.6,9.4
2015-10-21,,0,20.9,15.8,26,10.2
2015-10-22,,0,21.3,17.8,24.8,7
2015-10-23,,13.8,19.9,17.2,22.6,5.4
2015-10-24,,0.9,20.6,16.4,24.8,8.4
2015-10-25,,0.6,20,16.8,23.2,6.4
2015-10-26,,0,19.6,15.4,23.8,8.4
2015-10-27,,0,19.2,17,21.4,4.4
2015-10-28,,2.6,18.8,17,20.6,3.6
2015-10-29,,9,16.9,15,18.8,3.8
2015-10-30,,1,19.9,15.4,24.4,9
2015-10-31,,29,20.1,16.8,23.4,6.6
2015-11-01,,20.5,18,16,20,4
2015-11-02,,25.3,18.1,15.4,20.8,5.4
2015-11-03,,3,18.8,15.2,22.4,7.2
2015-11-04,,1.7,19.4,15.8,23,7.2
2015-11-05,,10.3,17.5,15,20,5
2015-11-06,,24.4,19.5,15.4,23.6,8.2
2015-11-07,,49.2,15.7,15.2,16.2,1
2015-11-08,,4.8,19.3,14.8,23.8,9
2015-11-09,,2,19.6,16,23.2,7.2
2015-11-10,,0,20.5,16,25,9
2015-11-11,,0,20.4,16.8,24,7.2
2015-11-12,,0,19.8,16,23.6,7.6
2015-11-13,,0,21.1,17.2,25,7.8
2015-11-14,,0,22,18.2,25.8,7.6
2015-11-15,,0,21.4,17.4,25.4,8
2015-11-16,,2.4,20.4,16.6,24.2,7.6
2015-11-17,,0,18.6,16.8,20.4,3.6
2015-11-18,,55,17.5,15.2,19.8,4.6
2015-11-19,,5.5,18.9,15.8,22,6.2
2015-11-20,,10.1,18.5,16.2,20.8,4.6
2015-11-21,,1.5,18.8,15.2,22.4,7.2
2015-11-22,,3.5,19.5,17,22,5
2015-11-23,,5.5,19.1,15.6,22.6,7
2015-11-24,,14,16.2,14.6,17.8,3.2
2015-11-25,,0.5,,,,
2015-11-26,,0,19.4,17.2,21.6,4.4
2015-11-27,,0.9,18.3,15.8,20.8,5
2015-11-28,,34.5,19.9,17.4,22.4,5
2015-11-29,,3.5,20,16.8,23.2,6.4
2015-11-30,,0,21.7,19.6,23.8,4.2
2015-12-01,,0,20.9,18,23.8,5.8
2015-12-02,,0,22.2,19.4,25,5.6
2015-12-03,,0,20.7,17.2,24.2,7
2015-12-04,,0,19.6,16.8,22.4,5.6
2015-12-05,,0,20.8,16.6,25,8.4
2015-12-06,,0,20,14,26,12
2015-12-07,,0,21.1,17.2,25,7.8
2015-12-08,,0,20.3,15.2,25.4,10.2
2015-12-09,,0,19.3,15.2,23.4,8.2
2015-12-10,,0,22.3,17.6,27,9.4
2015-12-11,,0,21.7,16.2,27.2,11
2015-12-12,,0,23.2,18,28.4,10.4
2015-12-13,,0,22.1,16.2,28,11.8
2015-12-14,,39.2,19.3,16.2,22.4,6.2
2015-12-15,,0,18.9,15.8,22,6.2
2015-12-16,,1.6,21.2,17.4,25,7.6
