,Fecha,humedad_relativa
7485,2015-10-06,57.0
7487,2015-10-07,61.333333333333336
7490,2015-10-08,62.333333333333336
7493,2015-10-09,69.33333333333333
7496,2015-10-10,79.5
7498,2015-10-11,80.0
7501,2015-10-12,76.66666666666667
7504,2015-10-13,78.66666666666667
7507,2015-10-14,81.66666666666667
7510,2015-10-15,83.66666666666667
7513,2015-10-16,76.0
7516,2015-10-17,59.666666666666664
7519,2015-10-18,67.33333333333333
7522,2015-10-19,90
7523,2015-10-20,59
7524,2015-10-21,58.333333333333336
7527,2015-10-22,66.66666666666667
7530,2015-10-23,68.33333333333333
7533,2015-10-24,71.66666666666667
7536,2015-10-25,70.66666666666667
7539,2015-10-26,95
7540,2015-10-27,71.0
7543,2015-10-28,76.33333333333333
7546,2015-10-29,70.66666666666667
7549,2015-10-30,72.66666666666667
7552,2015-10-31,85.66666666666667
7555,2015-11-01,86.66666666666667
7558,2015-11-02,86.66666666666667
7561,2015-11-03,75.0
7564,2015-11-04,83.66666666666667
7567,2015-11-05,88.66666666666667
7570,2015-11-06,84.33333333333333
7573,2015-11-07,85.0
7576,2015-11-08,81.66666666666667
7579,2015-11-09,98
7580,2015-11-10,71.0
7583,2015-11-11,78.33333333333333
7586,2015-11-12,76.0
7589,2015-11-13,71.0
7592,2015-11-14,96
7593,2015-11-15,79.0
7596,2015-11-16,78.33333333333333
7599,2015-11-17,87.0
7602,2015-11-18,95
7603,2015-11-19,78.66666666666667
7606,2015-11-20,87.0
7609,2015-11-21,86.5
7611,2015-11-22,75.0
7613,2015-11-26,78.0
7616,2015-11-27,83.33333333333333
7619,2015-11-28,76.66666666666667
7622,2015-11-29,78.0
7624,2015-11-30,78.0
7627,2015-12-01,68.66666666666667
7630,2015-12-02,57.333333333333336
7633,2015-12-03,63.666666666666664
7636,2015-12-04,77.0
7639,2015-12-05,95
7640,2015-12-06,62.333333333333336
7643,2015-12-07,71.0
7646,2015-12-08,72.0
7649,2015-12-09,71.33333333333333
7652,2015-12-10,68.0
7655,2015-12-11,60.333333333333336
7658,2015-12-12,60.333333333333336
7661,2015-12-13,72.0
7663,2015-12-14,76.66666666666667
7666,2015-12-15,76.66666666666667
7669,2015-12-16,71.33333333333333
7672,2015-12-17,73.33333333333333
7675,2015-12-18,75.0
7678,2015-12-19,68.0
7681,2015-12-20,61.666666666666664
7684,2015-12-21,59.0
7687,2015-12-22,57.333333333333336
7690,2015-12-23,65.66666666666667
7693,2015-12-24,58.333333333333336
7696,2015-12-25,54.666666666666664
7699,2015-12-26,58.666666666666664
7702,2015-12-27,64.33333333333333
7705,2015-12-28,60.666666666666664
7708,2015-12-29,56.0
7711,2015-12-30,53.666666666666664
7714,2015-12-31,56.666666666666664
7717,2016-01-01,62.666666666666664
7720,2016-01-02,84.66666666666667
7723,2016-01-09,87.66666666666667
7726,2016-01-10,88.66666666666667
7729,2016-01-11,79.0
7732,2016-01-12,81.66666666666667
7735,2016-01-13,86.0
7738,2016-01-14,79.33333333333333
7741,2016-01-15,73.0
7744,2016-01-16,72.66666666666667
7747,2016-01-17,80.0
7750,2016-01-18,73.66666666666667
7753,2016-01-19,71.0
7756,2016-01-20,84.33333333333333
7759,2019-03-01,96
7760,2019-03-02,81.0
7762,2019-03-03,84.0
7764,2019-03-05,71
7765,2019-03-06,84.5
7767,2019-03-07,84.5
7769,2019-03-08,86.0
7771,2019-03-09,74.5
7773,2019-03-10,97.5
7775,2019-03-11,78.0
7777,2019-03-12,84.5
7779,2019-03-13,81.5
7781,2019-03-14,81.5
7783,2019-03-15,84.0
7785,2019-03-16,77.5
7787,2019-03-17,82.0
7789,2019-03-18,81.0
7791,2019-03-19,77.0
7793,2019-03-20,79.0
7795,2019-03-21,80.0
7797,2019-03-22,91.5
7799,2019-03-23,83.0
7801,2019-03-24,89.5
7803,2019-03-25,79.5
7805,2019-03-26,81.0
7807,2019-03-27,80.0
7809,2019-03-28,80.5
7811,2019-03-29,97.0
7813,2019-03-30,79.0
7815,2019-03-31,93.0
7817,2019-07-01,82.0
7820,2019-07-02,80.0
7823,2019-07-03,78.66666666666667
7826,2019-07-04,86.66666666666667
7829,2019-07-05,73.33333333333333
7832,2019-07-06,71.33333333333333
7835,2019-07-07,71.0
7838,2019-07-08,88.0
7841,2019-07-09,75.33333333333333
7844,2019-07-10,61.333333333333336
7847,2019-07-11,65.66666666666667
7850,2019-07-12,86.66666666666667
7853,2019-07-13,80.66666666666667
7856,2019-07-14,98
7857,2019-08-03,55
7858,2019-08-04,69.33333333333333
7861,2019-08-05,60.666666666666664
7864,2019-08-06,60.333333333333336
7867,2019-08-07,62.333333333333336
7870,2019-08-08,71.0
7873,2019-08-09,63.0
7876,2019-08-10,62.333333333333336
7879,2019-08-11,64.0
7882,2019-08-12,63.0
7885,2019-08-13,65.66666666666667
7888,2019-08-14,81
7889,2019-08-15,49.666666666666664
7892,2019-08-16,69.33333333333333
7895,2019-08-17,78.66666666666667
7898,2019-08-18,60.0
7901,2019-08-19,59.333333333333336
7904,2019-08-20,62.0
7907,2019-08-21,59.666666666666664
7910,2019-08-22,60.0
7913,2019-08-23,61.666666666666664
7916,2019-08-24,62.666666666666664
7919,2019-08-25,58.333333333333336
7922,2019-08-26,61.333333333333336
7925,2019-08-27,61.0
7928,2019-08-28,64.33333333333333
7931,2019-08-29,59.666666666666664
7934,2019-08-30,58.333333333333336
7937,2019-08-31,64.66666666666667
7940,2019-09-01,99
7941,2019-09-07,60
7942,2019-09-08,50.0
7945,2019-09-09,55.333333333333336
7948,2019-09-10,65.33333333333333
7951,2019-09-11,65.0
7954,2019-09-12,73.66666666666667
7957,2019-09-13,62.666666666666664
7960,2019-09-14,57.0
7963,2019-09-15,60.0
7966,2019-09-16,74.0
7969,2019-09-17,82.33333333333333
7972,2019-09-18,80.0
7975,2019-09-19,83.0
7978,2019-09-20,85.0
7981,2019-09-21,83.66666666666667
7984,2019-09-22,87.66666666666667
7987,2019-09-23,68.33333333333333
7990,2019-09-24,76.33333333333333
7993,2019-09-25,79.0
7996,2019-09-26,74.33333333333333
7999,2019-09-27,76.66666666666667
8002,2019-09-28,75.0
8005,2019-09-29,80.33333333333333
8008,2019-09-30,82.33333333333333
8011,2019-10-01,73.66666666666667
8014,2019-10-02,90.0
8017,2019-10-03,87.0
8020,2019-10-04,83.33333333333333
8023,2019-10-05,85.0
8026,2019-10-06,91.0
8029,2019-10-07,84.33333333333333
8032,2019-10-08,82.0
8035,2019-10-09,71.66666666666667
8038,2019-10-10,77.66666666666667
8041,2019-10-11,73.0
8044,2019-10-12,72.0
8047,2019-10-13,84.0
8050,2019-10-14,83.66666666666667
8053,2019-10-15,86.0
8056,2019-10-16,95.0
8059,2019-10-17,78.0
8062,2019-10-18,87.66666666666667
8065,2019-10-19,89.0
8068,2019-10-20,94.33333333333333
8071,2019-10-21,87.33333333333333
8074,2019-10-22,87.33333333333333
8077,2019-10-23,84.66666666666667
8080,2019-10-24,95.66666666666667
8083,2019-10-25,90.66666666666667
8086,2019-10-26,82.33333333333333
8089,2019-10-27,84.66666666666667
8092,2019-10-28,76.0
8095,2019-10-29,90.33333333333333
8098,2019-10-30,81.0
8101,2019-10-31,83.33333333333333
8104,2019-11-01,79.33333333333333
8107,2019-11-02,84.33333333333333
8110,2019-11-03,78.0
8113,2019-11-04,87.0
8115,2019-11-05,82.66666666666667
8118,2019-11-06,80.66666666666667
8121,2019-11-07,76.0
8123,2019-11-08,79.0
8126,2019-11-09,93.5
8128,2019-11-10,82.66666666666667
8131,2019-11-11,97.0
8134,2019-11-12,96.33333333333333
8137,2019-11-13,93.0
8140,2019-11-14,92.66666666666667
8143,2019-11-15,84.0
8146,2019-11-16,90.0
8149,2019-11-17,88.66666666666667
8152,2019-11-18,84.33333333333333
8155,2019-11-19,93.5
8157,2019-11-20,83.33333333333333
8160,2019-11-21,72.0
8162,2019-11-22,84.33333333333333
8165,2019-11-23,84.66666666666667
8168,2019-11-24,84.0
8171,2019-11-25,82.33333333333333
8174,2019-11-26,78.0
8176,2019-11-27,89
8177,2019-11-28,82.5
8179,2019-11-29,95.5
8181,2019-11-30,79.66666666666667
8184,2019-12-01,85.0
8187,2020-04-01,82
8188,2020-04-02,88
8189,2020-04-03,86
8190,2020-04-04,86
8191,2020-04-05,77.0
8193,2020-04-06,91
8194,2020-04-07,88
8195,2020-04-08,85
8196,2020-04-09,77.0
8198,2020-04-10,84.0
8200,2020-04-11,85.0
8202,2020-04-12,83.5
8204,2020-04-14,89
8205,2020-04-15,79.5
8207,2020-04-16,90.0
8209,2020-04-17,85.5
8211,2020-04-18,86.0
8214,2020-04-19,81
8215,2020-04-20,68.0
8217,2020-04-21,68
